,receiver_artery_id,receiver_sumo_id,receiver_long,receiver_lat,receiver_speed,Protocol Version,Message ID,Station ID,CoopAwarensess,Generation Delta Time,Station Type,Longitude,Latitude,Semi Major Orientation,Semi Major Confidence,Semi Minor Confidence,Drive Direction,Longitudinal Acceleration,Vehicle Width,Curvature Calculation Mode,Altitude,Altitude_Confidence,Heading,Heading_Confidence,Speed,Speed_Confidence,Vehicle_Length,Vehicle_Length_Confidence,Curvature,Curvature_Confidence,Yaw_Rate,Yaw_Rate_Confidence,pos_x,pos_y,ssc,estimated_spd,speed diff
680,2805078884,5,-55.4867,0.00111613,7.94819,2,2,2774094101, ,16316,5,-55.486662,0.001075,3601,4095,4095,0,0.0,62.0,0,800001.0,15.0,970.0,10.0,1472.0,3.0,1023.0,0.0,193.0,7.0,2700.0,0.0,735.3989435984217,542.9475065646825,True,1010.6737047485888,461.32629525141124
681,239292784,6,-55.486,0.000889615,5.92421,2,2,2774094101, ,16316,5,-55.486662,0.001075,3601,4095,4095,0,0.0,62.0,0,800001.0,15.0,970.0,10.0,1472.0,3.0,1023.0,0.0,193.0,7.0,2700.0,0.0,735.3989435984217,542.9475065646825,True,1010.6737047485888,461.32629525141124
682,2920816445,8,-55.4876,0.00168174,1.97952,2,2,2774094101, ,16316,5,-55.486662,0.001075,3601,4095,4095,0,0.0,62.0,0,800001.0,15.0,970.0,10.0,1472.0,3.0,1023.0,0.0,193.0,7.0,2700.0,0.0,735.3989435984217,542.9475065646825,True,1010.6737047485888,461.32629525141124
683,1819583497,1,-55.488,0.000935697,13.0316,2,2,2774094101, ,16316,5,-55.486662,0.001075,3601,4095,4095,0,0.0,62.0,0,800001.0,15.0,970.0,10.0,1472.0,3.0,1023.0,0.0,193.0,7.0,2700.0,0.0,735.3989435984217,542.9475065646825,True,1010.6737047485888,461.32629525141124
684,1368243243,7,-55.4865,0.00263364,4.09838,2,2,2774094101, ,16316,5,-55.486662,0.001075,3601,4095,4095,0,0.0,62.0,0,800001.0,15.0,970.0,10.0,1472.0,3.0,1023.0,0.0,193.0,7.0,2700.0,0.0,735.3989435984217,542.9475065646825,True,1010.6737047485888,461.32629525141124
685,454869706,3,-55.4874,-0.000350751,11.5949,2,2,2774094101, ,16316,5,-55.486662,0.001075,3601,4095,4095,0,0.0,62.0,0,800001.0,15.0,970.0,10.0,1472.0,3.0,1023.0,0.0,193.0,7.0,2700.0,0.0,735.3989435984217,542.9475065646825,True,1010.6737047485888,461.32629525141124
686,2783877012,2,-55.4896,-0.0033332,13.7721,2,2,2357136044, ,16336,5,-55.488596,-0.002039,3601,4095,4095,0,0.0,62.0,0,800001.0,15.0,21.0,10.0,1471.0,3.0,1023.0,0.0,47.0,7.0,300.0,0.0,519.5271164296241,197.69118690783108,False,1467.2672429830914,3.7327570169086357
687,2774094101,carla0,-55.4867,0.00107507,14.5431,2,2,239292784, ,16336,5,-55.485963,0.000889,3601,4095,4095,0,2.0,62.0,0,800001.0,15.0,1805.0,10.0,597.0,3.0,1023.0,0.0,0.0,7.0,0.0,0.0,813.4207838334655,522.3252011383802,False,554.3599614089482,42.64003859105185
688,2805078884,5,-55.4867,0.00111653,7.99035,2,2,239292784, ,16336,5,-55.485963,0.000889,3601,4095,4095,0,2.0,62.0,0,800001.0,15.0,1805.0,10.0,597.0,3.0,1023.0,0.0,0.0,7.0,0.0,0.0,813.4207838334655,522.3252011383802,False,554.3599614089482,42.64003859105185
689,2920816445,8,-55.4876,0.00168212,2.02902,2,2,239292784, ,16336,5,-55.485963,0.000889,3601,4095,4095,0,2.0,62.0,0,800001.0,15.0,1805.0,10.0,597.0,3.0,1023.0,0.0,0.0,7.0,0.0,0.0,813.4207838334655,522.3252011383802,False,554.3599614089482,42.64003859105185
690,1368243243,7,-55.4865,0.00263289,4.12682,2,2,239292784, ,16336,5,-55.485963,0.000889,3601,4095,4095,0,2.0,62.0,0,800001.0,15.0,1805.0,10.0,597.0,3.0,1023.0,0.0,0.0,7.0,0.0,0.0,813.4207838334655,522.3252011383802,False,554.3599614089482,42.64003859105185
691,2357136044,0,-55.4886,-0.00203584,14.7166,2,2,2783877012, ,16356,5,-55.489562,-0.003335,3601,4095,4095,0,1.0,62.0,0,800001.0,15.0,2336.0,10.0,1381.0,3.0,1023.0,0.0,50.0,7.0,-300.0,0.0,411.70302184261845,54.00007042750673,False,1327.02887239589,53.97112760411005
692,2920816445,8,-55.4876,0.00168251,2.07516,2,2,1819583497, ,16356,5,-55.488024,0.000936,3601,4095,4095,0,1.0,62.0,0,800001.0,15.0,912.0,10.0,1303.0,3.0,1023.0,0.0,54.0,7.0,-1300.0,0.0,583.3732640505582,527.5364797000846,False,1325.481964196295,-22.48196419629494
693,2805078884,5,-55.4867,0.00111695,8.03124,2,2,1819583497, ,16356,5,-55.488024,0.000936,3601,4095,4095,0,1.0,62.0,0,800001.0,15.0,912.0,10.0,1303.0,3.0,1023.0,0.0,54.0,7.0,-1300.0,0.0,583.3732640505582,527.5364797000846,False,1325.481964196295,-22.48196419629494
694,2774094101,carla0,-55.4867,0.00107507,14.3631,2,2,1819583497, ,16356,5,-55.488024,0.000936,3601,4095,4095,0,1.0,62.0,0,800001.0,15.0,912.0,10.0,1303.0,3.0,1023.0,0.0,54.0,7.0,-1300.0,0.0,583.3732640505582,527.5364797000846,False,1325.481964196295,-22.48196419629494
695,454869706,3,-55.4874,-0.000350838,11.6628,2,2,1819583497, ,16356,5,-55.488024,0.000936,3601,4095,4095,0,1.0,62.0,0,800001.0,15.0,912.0,10.0,1303.0,3.0,1023.0,0.0,54.0,7.0,-1300.0,0.0,583.3732640505582,527.5364797000846,False,1325.481964196295,-22.48196419629494
696,239292784,6,-55.486,0.000887484,6.02122,2,2,1819583497, ,16356,5,-55.488024,0.000936,3601,4095,4095,0,1.0,62.0,0,800001.0,15.0,912.0,10.0,1303.0,3.0,1023.0,0.0,54.0,7.0,-1300.0,0.0,583.3732640505582,527.5364797000846,False,1325.481964196295,-22.48196419629494
697,1368243243,7,-55.4865,0.00263214,4.17669,2,2,1819583497, ,16356,5,-55.488024,0.000936,3601,4095,4095,0,1.0,62.0,0,800001.0,15.0,912.0,10.0,1303.0,3.0,1023.0,0.0,54.0,7.0,-1300.0,0.0,583.3732640505582,527.5364797000846,False,1325.481964196295,-22.48196419629494
698,1819583497,1,-55.488,0.00093553,13.0289,2,2,2920816445, ,16356,5,-55.487566,0.001683,3601,4095,4095,0,2.0,62.0,0,800001.0,15.0,24.0,10.0,208.0,3.0,1023.0,0.0,0.0,7.0,0.0,0.0,634.4951416289946,610.3579754420073,False,207.87261298658115,0.12738701341885417
699,2805078884,5,-55.4867,0.00111695,8.03124,2,2,2920816445, ,16356,5,-55.487566,0.001683,3601,4095,4095,0,2.0,62.0,0,800001.0,15.0,24.0,10.0,208.0,3.0,1023.0,0.0,0.0,7.0,0.0,0.0,634.4951416289946,610.3579754420073,False,207.87261298658115,0.12738701341885417
700,2774094101,carla0,-55.4867,0.00107507,14.3631,2,2,2920816445, ,16356,5,-55.487566,0.001683,3601,4095,4095,0,2.0,62.0,0,800001.0,15.0,24.0,10.0,208.0,3.0,1023.0,0.0,0.0,7.0,0.0,0.0,634.4951416289946,610.3579754420073,False,207.87261298658115,0.12738701341885417
701,1368243243,7,-55.4865,0.00263214,4.17669,2,2,2920816445, ,16356,5,-55.487566,0.001683,3601,4095,4095,0,2.0,62.0,0,800001.0,15.0,24.0,10.0,208.0,3.0,1023.0,0.0,0.0,7.0,0.0,0.0,634.4951416289946,610.3579754420073,False,207.87261298658115,0.12738701341885417
702,239292784,6,-55.486,0.000887484,6.02122,2,2,2920816445, ,16356,5,-55.487566,0.001683,3601,4095,4095,0,2.0,62.0,0,800001.0,15.0,24.0,10.0,208.0,3.0,1023.0,0.0,0.0,7.0,0.0,0.0,634.4951416289946,610.3579754420073,False,207.87261298658115,0.12738701341885417
703,454869706,3,-55.4874,-0.000350838,11.6628,2,2,2920816445, ,16356,5,-55.487566,0.001683,3601,4095,4095,0,2.0,62.0,0,800001.0,15.0,24.0,10.0,208.0,3.0,1023.0,0.0,0.0,7.0,0.0,0.0,634.4951416289946,610.3579754420073,False,207.87261298658115,0.12738701341885417
704,2805078884,5,-55.4867,0.00111825,8.12821,2,2,2774094101, ,16416,5,-55.486653,0.001075,3601,4095,4095,0,0.0,62.0,0,800001.0,15.0,952.0,10.0,1472.0,3.0,1023.0,0.0,202.0,7.0,2900.0,0.0,736.4035174840642,542.947505085659,True,1004.5738856435464,467.4261143564536
705,239292784,6,-55.486,0.000884235,6.14472,2,2,2774094101, ,16416,5,-55.486653,0.001075,3601,4095,4095,0,0.0,62.0,0,800001.0,15.0,952.0,10.0,1472.0,3.0,1023.0,0.0,202.0,7.0,2900.0,0.0,736.4035174840642,542.947505085659,True,1004.5738856435464,467.4261143564536
706,2920816445,8,-55.4876,0.00168373,2.18344,2,2,2774094101, ,16416,5,-55.486653,0.001075,3601,4095,4095,0,0.0,62.0,0,800001.0,15.0,952.0,10.0,1472.0,3.0,1023.0,0.0,202.0,7.0,2900.0,0.0,736.4035174840642,542.947505085659,True,1004.5738856435464,467.4261143564536
707,1819583497,1,-55.488,0.000935221,13.0161,2,2,2774094101, ,16416,5,-55.486653,0.001075,3601,4095,4095,0,0.0,62.0,0,800001.0,15.0,952.0,10.0,1472.0,3.0,1023.0,0.0,202.0,7.0,2900.0,0.0,736.4035174840642,542.947505085659,True,1004.5738856435464,467.4261143564536
708,1368243243,7,-55.4865,0.00262984,4.28596,2,2,2774094101, ,16416,5,-55.486653,0.001075,3601,4095,4095,0,0.0,62.0,0,800001.0,15.0,952.0,10.0,1472.0,3.0,1023.0,0.0,202.0,7.0,2900.0,0.0,736.4035174840642,542.947505085659,True,1004.5738856435464,467.4261143564536
709,454869706,3,-55.4874,-0.000350968,11.7746,2,2,2774094101, ,16416,5,-55.486653,0.001075,3601,4095,4095,0,0.0,62.0,0,800001.0,15.0,952.0,10.0,1472.0,3.0,1023.0,0.0,202.0,7.0,2900.0,0.0,736.4035174840642,542.947505085659,True,1004.5738856435464,467.4261143564536
710,2920816445,8,-55.4876,0.00168501,2.30761,2,2,1368243243, ,16476,5,-55.486457,0.002627,3601,4095,4095,0,2.0,62.0,0,800001.0,15.0,1802.0,10.0,442.0,3.0,1023.0,0.0,0.0,7.0,0.0,0.0,758.2813374233478,715.0209220906221,False,453.56755006521723,-11.567550065217233
711,2805078884,5,-55.4867,0.00111963,8.25217,2,2,1368243243, ,16476,5,-55.486457,0.002627,3601,4095,4095,0,2.0,62.0,0,800001.0,15.0,1802.0,10.0,442.0,3.0,1023.0,0.0,0.0,7.0,0.0,0.0,758.2813374233478,715.0209220906221,False,453.56755006521723,-11.567550065217233
712,2774094101,carla0,-55.4867,0.0010747,14.1831,2,2,1368243243, ,16476,5,-55.486457,0.002627,3601,4095,4095,0,2.0,62.0,0,800001.0,15.0,1802.0,10.0,442.0,3.0,1023.0,0.0,0.0,7.0,0.0,0.0,758.2813374233478,715.0209220906221,False,453.56755006521723,-11.567550065217233
713,239292784,6,-55.486,0.000880914,6.26508,2,2,1368243243, ,16476,5,-55.486457,0.002627,3601,4095,4095,0,2.0,62.0,0,800001.0,15.0,1802.0,10.0,442.0,3.0,1023.0,0.0,0.0,7.0,0.0,0.0,758.2813374233478,715.0209220906221,False,453.56755006521723,-11.567550065217233
714,1819583497,1,-55.488,0.000934758,13.0203,2,2,1368243243, ,16476,5,-55.486457,0.002627,3601,4095,4095,0,2.0,62.0,0,800001.0,15.0,1802.0,10.0,442.0,3.0,1023.0,0.0,0.0,7.0,0.0,0.0,758.2813374233478,715.0209220906221,False,453.56755006521723,-11.567550065217233
715,2774094101,carla0,-55.4867,0.0010747,14.1831,2,2,2805078884, ,16476,5,-55.486726,0.00112,3601,4095,4095,0,1.0,62.0,0,800001.0,15.0,2829.0,10.0,825.0,3.0,1023.0,0.0,351.0,7.0,-1700.0,0.0,728.2553142228676,547.9367619833923,False,868.4268013169966,-43.4268013169966
716,239292784,6,-55.486,0.000880914,6.26508,2,2,2805078884, ,16476,5,-55.486726,0.00112,3601,4095,4095,0,1.0,62.0,0,800001.0,15.0,2829.0,10.0,825.0,3.0,1023.0,0.0,351.0,7.0,-1700.0,0.0,728.2553142228676,547.9367619833923,False,868.4268013169966,-43.4268013169966
717,2920816445,8,-55.4876,0.00168501,2.30761,2,2,2805078884, ,16476,5,-55.486726,0.00112,3601,4095,4095,0,1.0,62.0,0,800001.0,15.0,2829.0,10.0,825.0,3.0,1023.0,0.0,351.0,7.0,-1700.0,0.0,728.2553142228676,547.9367619833923,False,868.4268013169966,-43.4268013169966
718,1819583497,1,-55.488,0.000934758,13.0203,2,2,2805078884, ,16476,5,-55.486726,0.00112,3601,4095,4095,0,1.0,62.0,0,800001.0,15.0,2829.0,10.0,825.0,3.0,1023.0,0.0,351.0,7.0,-1700.0,0.0,728.2553142228676,547.9367619833923,False,868.4268013169966,-43.4268013169966
719,1368243243,7,-55.4865,0.00262747,4.42372,2,2,2805078884, ,16476,5,-55.486726,0.00112,3601,4095,4095,0,1.0,62.0,0,800001.0,15.0,2829.0,10.0,825.0,3.0,1023.0,0.0,351.0,7.0,-1700.0,0.0,728.2553142228676,547.9367619833923,False,868.4268013169966,-43.4268013169966
720,454869706,3,-55.4874,-0.000351099,11.8862,2,2,2805078884, ,16476,5,-55.486726,0.00112,3601,4095,4095,0,1.0,62.0,0,800001.0,15.0,2829.0,10.0,825.0,3.0,1023.0,0.0,351.0,7.0,-1700.0,0.0,728.2553142228676,547.9367619833923,False,868.4268013169966,-43.4268013169966
721,2805078884,5,-55.4867,0.00112063,8.32819,2,2,2774094101, ,16516,5,-55.486646,0.001075,3601,4095,4095,0,0.0,62.0,0,800001.0,15.0,938.0,10.0,1472.0,3.0,1023.0,0.0,195.0,7.0,2500.0,0.0,737.1848527188808,542.9475039353096,True,781.3352348174985,690.6647651825015
722,239292784,6,-55.486,0.000878662,6.36021,2,2,2774094101, ,16516,5,-55.486646,0.001075,3601,4095,4095,0,0.0,62.0,0,800001.0,15.0,938.0,10.0,1472.0,3.0,1023.0,0.0,195.0,7.0,2500.0,0.0,737.1848527188808,542.9475039353096,True,781.3352348174985,690.6647651825015
723,2920816445,8,-55.4876,0.0016859,2.38747,2,2,2774094101, ,16516,5,-55.486646,0.001075,3601,4095,4095,0,0.0,62.0,0,800001.0,15.0,938.0,10.0,1472.0,3.0,1023.0,0.0,195.0,7.0,2500.0,0.0,737.1848527188808,542.9475039353096,True,781.3352348174985,690.6647651825015
724,1819583497,1,-55.488,0.000934373,13.0174,2,2,2774094101, ,16516,5,-55.486646,0.001075,3601,4095,4095,0,0.0,62.0,0,800001.0,15.0,938.0,10.0,1472.0,3.0,1023.0,0.0,195.0,7.0,2500.0,0.0,737.1848527188808,542.9475039353096,True,781.3352348174985,690.6647651825015
725,1368243243,7,-55.4865,0.00262586,4.50188,2,2,2774094101, ,16516,5,-55.486646,0.001075,3601,4095,4095,0,0.0,62.0,0,800001.0,15.0,938.0,10.0,1472.0,3.0,1023.0,0.0,195.0,7.0,2500.0,0.0,737.1848527188808,542.9475039353096,True,781.3352348174985,690.6647651825015
726,454869706,3,-55.4874,-0.000351156,11.9557,2,2,2774094101, ,16516,5,-55.486646,0.001075,3601,4095,4095,0,0.0,62.0,0,800001.0,15.0,938.0,10.0,1472.0,3.0,1023.0,0.0,195.0,7.0,2500.0,0.0,737.1848527188808,542.9475039353096,True,781.3352348174985,690.6647651825015
727,1819583497,1,-55.488,0.000934373,13.0174,2,2,454869706, ,16516,5,-55.487371,-0.000351,3601,4095,4095,0,2.0,62.0,0,800001.0,15.0,910.0,10.0,1196.0,3.0,1023.0,0.0,0.0,7.0,0.0,0.0,656.2607277429593,384.8438551590962,False,1202.0554276444332,-6.055427644433166
728,2774094101,carla0,-55.4866,0.00107463,14.7231,2,2,454869706, ,16516,5,-55.487371,-0.000351,3601,4095,4095,0,2.0,62.0,0,800001.0,15.0,910.0,10.0,1196.0,3.0,1023.0,0.0,0.0,7.0,0.0,0.0,656.2607277429593,384.8438551590962,False,1202.0554276444332,-6.055427644433166
729,2805078884,5,-55.4867,0.00112063,8.32819,2,2,454869706, ,16516,5,-55.487371,-0.000351,3601,4095,4095,0,2.0,62.0,0,800001.0,15.0,910.0,10.0,1196.0,3.0,1023.0,0.0,0.0,7.0,0.0,0.0,656.2607277429593,384.8438551590962,False,1202.0554276444332,-6.055427644433166
730,239292784,6,-55.486,0.000878662,6.36021,2,2,454869706, ,16516,5,-55.487371,-0.000351,3601,4095,4095,0,2.0,62.0,0,800001.0,15.0,910.0,10.0,1196.0,3.0,1023.0,0.0,0.0,7.0,0.0,0.0,656.2607277429593,384.8438551590962,False,1202.0554276444332,-6.055427644433166
731,2920816445,8,-55.4876,0.0016859,2.38747,2,2,454869706, ,16516,5,-55.487371,-0.000351,3601,4095,4095,0,2.0,62.0,0,800001.0,15.0,910.0,10.0,1196.0,3.0,1023.0,0.0,0.0,7.0,0.0,0.0,656.2607277429593,384.8438551590962,False,1202.0554276444332,-6.055427644433166
732,2357136044,0,-55.4886,-0.00201445,14.7054,2,2,454869706, ,16516,5,-55.487371,-0.000351,3601,4095,4095,0,2.0,62.0,0,800001.0,15.0,910.0,10.0,1196.0,3.0,1023.0,0.0,0.0,7.0,0.0,0.0,656.2607277429593,384.8438551590962,False,1202.0554276444332,-6.055427644433166
733,2774094101,carla0,-55.4866,0.00107465,14.1831,2,2,239292784, ,16576,5,-55.485964,0.000875,3601,4095,4095,0,2.0,62.0,0,800001.0,15.0,1805.0,10.0,648.0,3.0,1023.0,0.0,0.0,7.0,0.0,0.0,813.3091627444769,520.7729933801771,False,648.4233271051856,-0.4233271051856491
734,2805078884,5,-55.4867,0.00112217,8.45249,2,2,239292784, ,16576,5,-55.485964,0.000875,3601,4095,4095,0,2.0,62.0,0,800001.0,15.0,1805.0,10.0,648.0,3.0,1023.0,0.0,0.0,7.0,0.0,0.0,813.3091627444769,520.7729933801771,False,648.4233271051856,-0.4233271051856491
735,2920816445,8,-55.4876,0.0016873,2.51365,2,2,239292784, ,16576,5,-55.485964,0.000875,3601,4095,4095,0,2.0,62.0,0,800001.0,15.0,1805.0,10.0,648.0,3.0,1023.0,0.0,0.0,7.0,0.0,0.0,813.3091627444769,520.7729933801771,False,648.4233271051856,-0.4233271051856491
736,1368243243,7,-55.4865,0.00262338,4.61676,2,2,239292784, ,16576,5,-55.485964,0.000875,3601,4095,4095,0,2.0,62.0,0,800001.0,15.0,1805.0,10.0,648.0,3.0,1023.0,0.0,0.0,7.0,0.0,0.0,813.3091627444769,520.7729933801771,False,648.4233271051856,-0.4233271051856491
737,454869706,3,-55.4874,-0.000351229,12.049,2,2,239292784, ,16576,5,-55.485964,0.000875,3601,4095,4095,0,2.0,62.0,0,800001.0,15.0,1805.0,10.0,648.0,3.0,1023.0,0.0,0.0,7.0,0.0,0.0,813.3091627444769,520.7729933801771,False,648.4233271051856,-0.4233271051856491
738,1819583497,1,-55.488,0.000933732,13.0238,2,2,239292784, ,16576,5,-55.485964,0.000875,3601,4095,4095,0,2.0,62.0,0,800001.0,15.0,1805.0,10.0,648.0,3.0,1023.0,0.0,0.0,7.0,0.0,0.0,813.3091627444769,520.7729933801771,False,648.4233271051856,-0.4233271051856491
739,2357136044,0,-55.4886,-0.00200375,14.7178,2,2,2783877012, ,16596,5,-55.489586,-0.003351,3601,4095,4095,0,0.0,62.0,0,800001.0,15.0,2346.0,10.0,1402.0,3.0,1023.0,0.0,53.0,7.0,-300.0,0.0,409.0241555034695,52.22609744334039,False,1338.7458509361818,63.254149063818204
740,1819583497,1,-55.488,0.000933501,13.0199,2,2,2920816445, ,16596,5,-55.487566,0.001688,3601,4095,4095,0,1.0,62.0,0,800001.0,15.0,24.0,10.0,255.0,3.0,1023.0,0.0,0.0,7.0,0.0,0.0,634.4951429088646,610.9123366287049,False,230.98382779129625,24.01617220870375
741,2805078884,5,-55.4867,0.00112271,8.48333,2,2,2920816445, ,16596,5,-55.487566,0.001688,3601,4095,4095,0,1.0,62.0,0,800001.0,15.0,24.0,10.0,255.0,3.0,1023.0,0.0,0.0,7.0,0.0,0.0,634.4951429088646,610.9123366287049,False,230.98382779129625,24.01617220870375
742,2774094101,carla0,-55.4866,0.00107465,14.0031,2,2,2920816445, ,16596,5,-55.487566,0.001688,3601,4095,4095,0,1.0,62.0,0,800001.0,15.0,24.0,10.0,255.0,3.0,1023.0,0.0,0.0,7.0,0.0,0.0,634.4951429088646,610.9123366287049,False,230.98382779129625,24.01617220870375
743,1368243243,7,-55.4865,0.00262254,4.66424,2,2,2920816445, ,16596,5,-55.487566,0.001688,3601,4095,4095,0,1.0,62.0,0,800001.0,15.0,24.0,10.0,255.0,3.0,1023.0,0.0,0.0,7.0,0.0,0.0,634.4951429088646,610.9123366287049,False,230.98382779129625,24.01617220870375
744,239292784,6,-55.486,0.000874073,6.52093,2,2,2920816445, ,16596,5,-55.487566,0.001688,3601,4095,4095,0,1.0,62.0,0,800001.0,15.0,24.0,10.0,255.0,3.0,1023.0,0.0,0.0,7.0,0.0,0.0,634.4951429088646,610.9123366287049,False,230.98382779129625,24.01617220870375
745,454869706,3,-55.4874,-0.000351273,12.0915,2,2,2920816445, ,16596,5,-55.487566,0.001688,3601,4095,4095,0,1.0,62.0,0,800001.0,15.0,24.0,10.0,255.0,3.0,1023.0,0.0,0.0,7.0,0.0,0.0,634.4951429088646,610.9123366287049,False,230.98382779129625,24.01617220870375
746,2805078884,5,-55.4867,0.00112326,8.5309,2,2,2774094101, ,16616,5,-55.486642,0.001075,3601,4095,4095,0,-8.0,62.0,0,800001.0,15.0,931.0,10.0,1382.0,3.0,1023.0,0.0,176.0,7.0,0.0,0.0,737.6313299925928,542.9475032779677,True,446.4772737124186,935.5227262875815
747,239292784,6,-55.486,0.000872908,6.56183,2,2,2774094101, ,16616,5,-55.486642,0.001075,3601,4095,4095,0,-8.0,62.0,0,800001.0,15.0,931.0,10.0,1382.0,3.0,1023.0,0.0,176.0,7.0,0.0,0.0,737.6313299925928,542.9475032779677,True,446.4772737124186,935.5227262875815
748,2920816445,8,-55.4876,0.00168827,2.58915,2,2,2774094101, ,16616,5,-55.486642,0.001075,3601,4095,4095,0,-8.0,62.0,0,800001.0,15.0,931.0,10.0,1382.0,3.0,1023.0,0.0,176.0,7.0,0.0,0.0,737.6313299925928,542.9475032779677,True,446.4772737124186,935.5227262875815
749,1819583497,1,-55.488,0.00093327,13.0244,2,2,2774094101, ,16616,5,-55.486642,0.001075,3601,4095,4095,0,-8.0,62.0,0,800001.0,15.0,931.0,10.0,1382.0,3.0,1023.0,0.0,176.0,7.0,0.0,0.0,737.6313299925928,542.9475032779677,True,446.4772737124186,935.5227262875815
750,1368243243,7,-55.4865,0.00262169,4.69415,2,2,2774094101, ,16616,5,-55.486642,0.001075,3601,4095,4095,0,-8.0,62.0,0,800001.0,15.0,931.0,10.0,1382.0,3.0,1023.0,0.0,176.0,7.0,0.0,0.0,737.6313299925928,542.9475032779677,True,446.4772737124186,935.5227262875815
751,454869706,3,-55.4874,-0.000351318,12.1296,2,2,2774094101, ,16616,5,-55.486642,0.001075,3601,4095,4095,0,-8.0,62.0,0,800001.0,15.0,931.0,10.0,1382.0,3.0,1023.0,0.0,176.0,7.0,0.0,0.0,737.6313299925928,542.9475032779677,True,446.4772737124186,935.5227262875815
752,2783877012,2,-55.4896,-0.00335284,14.0143,2,2,2357136044, ,16616,5,-55.488596,-0.002001,3601,4095,4095,0,0.0,62.0,0,800001.0,15.0,9.0,10.0,1470.0,3.0,1023.0,0.0,48.0,7.0,400.0,0.0,519.5271047689416,201.90433791201423,False,1504.6967872140294,-34.69678721402943
753,454869706,3,-55.4874,-0.000351318,12.1296,2,2,2357136044, ,16616,5,-55.488596,-0.002001,3601,4095,4095,0,0.0,62.0,0,800001.0,15.0,9.0,10.0,1470.0,3.0,1023.0,0.0,48.0,7.0,400.0,0.0,519.5271047689416,201.90433791201423,False,1504.6967872140294,-34.69678721402943
754,2920816445,8,-55.4876,0.00168876,2.63177,2,2,1819583497, ,16636,5,-55.487992,0.000933,3601,4095,4095,0,0.0,62.0,0,800001.0,15.0,952.0,10.0,1302.0,3.0,1023.0,0.0,170.0,7.0,-1300.0,0.0,586.945088535354,527.2038582124746,False,1281.1709012023243,20.82909879767567
755,2805078884,5,-55.4867,0.0011238,8.56856,2,2,1819583497, ,16636,5,-55.487992,0.000933,3601,4095,4095,0,0.0,62.0,0,800001.0,15.0,952.0,10.0,1302.0,3.0,1023.0,0.0,170.0,7.0,-1300.0,0.0,586.945088535354,527.2038582124746,False,1281.1709012023243,20.82909879767567
756,2774094101,carla0,-55.4866,0.00107467,13.6431,2,2,1819583497, ,16636,5,-55.487992,0.000933,3601,4095,4095,0,0.0,62.0,0,800001.0,15.0,952.0,10.0,1302.0,3.0,1023.0,0.0,170.0,7.0,-1300.0,0.0,586.945088535354,527.2038582124746,False,1281.1709012023243,20.82909879767567
757,454869706,3,-55.4874,-0.000351363,12.1681,2,2,1819583497, ,16636,5,-55.487992,0.000933,3601,4095,4095,0,0.0,62.0,0,800001.0,15.0,952.0,10.0,1302.0,3.0,1023.0,0.0,170.0,7.0,-1300.0,0.0,586.945088535354,527.2038582124746,False,1281.1709012023243,20.82909879767567
758,239292784,6,-55.486,0.000871734,6.60437,2,2,1819583497, ,16636,5,-55.487992,0.000933,3601,4095,4095,0,0.0,62.0,0,800001.0,15.0,952.0,10.0,1302.0,3.0,1023.0,0.0,170.0,7.0,-1300.0,0.0,586.945088535354,527.2038582124746,False,1281.1709012023243,20.82909879767567
759,1368243243,7,-55.4865,0.00262084,4.74315,2,2,1819583497, ,16636,5,-55.487992,0.000933,3601,4095,4095,0,0.0,62.0,0,800001.0,15.0,952.0,10.0,1302.0,3.0,1023.0,0.0,170.0,7.0,-1300.0,0.0,586.945088535354,527.2038582124746,False,1281.1709012023243,20.82909879767567
760,2805078884,5,-55.4867,0.00112618,8.70402,2,2,2774094101, ,16716,5,-55.486632,0.001075,3601,4095,4095,0,-8.0,62.0,0,800001.0,15.0,912.0,10.0,1292.0,3.0,1023.0,0.0,175.0,7.0,1900.0,0.0,738.7475231673848,542.9475016346158,False,1116.1931747931976,175.8068252068024
761,239292784,6,-55.486,0.000866973,6.75371,2,2,2774094101, ,16716,5,-55.486632,0.001075,3601,4095,4095,0,-8.0,62.0,0,800001.0,15.0,912.0,10.0,1292.0,3.0,1023.0,0.0,175.0,7.0,1900.0,0.0,738.7475231673848,542.9475016346158,False,1116.1931747931976,175.8068252068024
762,2920816445,8,-55.4876,0.0016908,2.76443,2,2,2774094101, ,16716,5,-55.486632,0.001075,3601,4095,4095,0,-8.0,62.0,0,800001.0,15.0,912.0,10.0,1292.0,3.0,1023.0,0.0,175.0,7.0,1900.0,0.0,738.7475231673848,542.9475016346158,False,1116.1931747931976,175.8068252068024
763,1819583497,1,-55.488,0.000931952,13.0169,2,2,2774094101, ,16716,5,-55.486632,0.001075,3601,4095,4095,0,-8.0,62.0,0,800001.0,15.0,912.0,10.0,1292.0,3.0,1023.0,0.0,175.0,7.0,1900.0,0.0,738.7475231673848,542.9475016346158,False,1116.1931747931976,175.8068252068024
764,1368243243,7,-55.4865,0.00261735,4.89461,2,2,2774094101, ,16716,5,-55.486632,0.001075,3601,4095,4095,0,-8.0,62.0,0,800001.0,15.0,912.0,10.0,1292.0,3.0,1023.0,0.0,175.0,7.0,1900.0,0.0,738.7475231673848,542.9475016346158,False,1116.1931747931976,175.8068252068024
